#--------------Parameters of the electron distribution-------------
#0  radio[1] = -1.5469 
#1  radio[2] = 1.0827e+51 
#2  radio[3] = 89941 
#3  wbreak0  = 3.3465e+05 
#4  wbreak1  = 5.7977e+06 
#5  wbreak2  = 2.1233e+08 
#6  wbreak3  = 4.7654e+09 
#7  wGamma0  = -3.0673 
#8  wGamma1  = -3.4459 
#9  wGamma2  = -3.766 
#10 w_norm   = 2.5708e+33 
#11 alpha    = -0.14682 
#12 ext_norm = 99.414 
#13 r_o(dust)= 4.7233e+18 
#14 M1(dust) = -4.384 
#15 M2(dust) = -1.1827 
#16 T1(dust) = 149.35 
#17 T2(dust) = 38.628 
#18 rho_0    = 89.04 
#   Bconst   = 0.000264 
#  B_alpha   = -0.51 
#  eps[eV] sync(radio) sync(wind) dust vis  
#  eV      W/Hz        W/Hz       W/Hz W/Hz 
     0.00048231785 	      1.1146192e+17	2.826e+15 	       0 	       0 
     0.00054954087 	      1.0565015e+17	2.947e+15 	       0 	       0 
     0.00062613311 	      9.9982231e+16	3.074e+15 	       0 	       0 
     0.00071340038 	      9.4453785e+16	3.205e+15 	       0 	       0 
     0.00081283052 	      8.9061043e+16	3.342e+15 	       0 	       0 
     0.00092611873 	      8.3800887e+16	3.484e+15 	       0 	       0 
      0.0010551965 	      7.8670897e+16	3.631e+15 	       0 	       0 
      0.0012022644 	      7.3669408e+16	3.783e+15 	       0 	       0 
        0.00136983 	      6.8795565e+16	3.941e+15 	5.336e+14 	       0 
        0.00156075 	       6.404938e+16	4.105e+15 	7.959e+14 	       0 
      0.0017782794 	       5.943179e+16	4.274e+15 	1.182e+15 	       0 
       0.002026127 	      5.4944712e+16	4.449e+15 	1.745e+15 	       0 
      0.0023085184 	      5.0591085e+16	4.63e+15 	2.562e+15 	       0 
       0.002630268 	       4.637491e+16	4.816e+15 	3.733e+15 	       0 
      0.0029968615 	      4.2301256e+16	5.008e+15 	5.393e+15 	       0 
      0.0034145489 	       3.837626e+16	5.205e+15 	7.716e+15 	       0 
      0.0038904514 	      3.4607071e+16	5.408e+15 	1.091e+16 	       0 
      0.0044326829 	      3.1001763e+16	5.615e+15 	1.522e+16 	       0 
      0.0050504879 	      2.7569185e+16	5.827e+15 	2.09e+16 	       0 
      0.0057543994 	      2.4318751e+16	6.043e+15 	2.815e+16 	       0 
      0.0065564185 	      2.1260145e+16	6.264e+15 	3.708e+16 	       0 
       0.007470219 	       1.840295e+16	6.487e+15 	4.758e+16 	       0 
      0.0085113804 	      1.5756195e+16	6.712e+15 	5.918e+16 	       0 
      0.0096976536 	      1.3327817e+16	6.94e+15 	7.096e+16 	       0 
       0.011049264 	      1.1124066e+16	7.167e+15 	8.152e+16 	       0 
       0.012589254 	      9.1488854e+15	7.394e+15 	8.906e+16 	       0 
       0.014343881 	      7.4032929e+15	7.619e+15 	9.183e+16 	       0 
       0.016343058 	       5.884844e+15	7.84e+15 	8.864e+16 	       0 
       0.018620871 	      4.5872301e+15	8.056e+15 	7.95e+16 	       0 
       0.021216154 	       3.500092e+15	8.264e+15 	6.593e+16 	       0 
       0.024173155 	      2.6091105e+15	8.463e+15 	5.071e+16 	       0 
       0.027542287 	      1.8964177e+15	8.648e+15 	3.693e+16 	       0 
       0.031380992 	       1.341333e+15	8.819e+15 	2.686e+16 	       0 
       0.035754716 	      9.2138014e+14	8.972e+15 	2.119e+16 	       0 
       0.040738028 	      6.1348619e+14	9.102e+15 	1.909e+16 	       0 
       0.046415888 	      3.9522362e+14	9.208e+15 	1.894e+16 	       0 
         0.0528851 	      2.4593409e+14	9.284e+15 	1.914e+16 	       0 
       0.060255959 	      1.4758929e+14	9.328e+15 	1.86e+16 	       0 
        0.06865413 	      8.5292064e+13	9.336e+15 	1.687e+16 	       0 
       0.078222796 	      4.7393659e+13	9.304e+15 	1.402e+16 	       0 
       0.089125094 	      2.5276996e+13	9.23e+15 	1.052e+16 	       0 
         0.1015469 	      1.2910315e+13	9.11e+15 	7.016e+15 	       0 
        0.11569999 	      6.2951418e+12	8.943e+15 	4.093e+15 	       0 
        0.13182567 	      2.9179914e+12	8.728e+15 	2.049e+15 	       0 
        0.15019887 	      1.2785271e+12	8.466e+15 	8.615e+14 	       0 
        0.17113283 	      5.2568181e+11	8.158e+15 	2.968e+14 	       0 
        0.19498446 	       2.010081e+11	7.807e+15 	8.154e+13 	       0 
        0.22216041 	      7.0711716e+10	7.418e+15 	1.73e+13 	       0 
          0.253124 	      2.2597282e+10	6.997e+15 	2.734e+12 	       0 
        0.28840315 	      6.4648275e+09	6.552e+15 	3.091e+11 	       0 
        0.32859932 	      1.6282795e+09	6.089e+15 	2.384e+10 	       0 
        0.37439784 	      3.5424641e+08	5.62e+15 	1.19e+09 	       0 
        0.42657952 	           65148067	5.153e+15 	3.619e+07 	       0 
        0.48603402 	          9882591.9	4.698e+15 	6.252e+05 	       0 
        0.55377498 	          1202637.3	4.26e+15 	    5674 	       0 
        0.63095734 	          113758.03	3.845e+15 	   24.72 	       0 
        0.71889699 	          8069.3714	3.457e+15 	 0.04671 	       0 
        0.81909322 	          412.10511	3.098e+15 	3.405e-05 	       0 
         0.9332543 	          14.466382	2.77e+15 	8.387e-09 	       0 
         1.0633266 	          0.3311295	2.473e+15 	   6e-13 	       0 
         1.2115277 	       0.0046543914	2.205e+15 	1.05e-17 	       0 
         1.3803843 	      3.7522343e-05	1.964e+15 	       0 	       0 
         1.5727753 	      1.6050977e-07	1.749e+15 	       0 	       0 
         1.7919807 	       3.334502e-10	1.556e+15 	       0 	 7.2e+14 
         2.0417379 	      3.0413523e-13	1.385e+15 	       0 	 7.2e+14 
         2.3263051 	      1.0856859e-16	1.232e+15 	       0 	 7.2e+14 
         2.6505337 	      1.3300859e-20	1.096e+15 	       0 	 7.2e+14 
         3.0199517 	                  0	9.745e+14 	       0 	 7.2e+14 
         3.4408573 	                  0	8.666e+14 	       0 	       0 
         3.9204267 	                  0	7.706e+14 	       0 	       0 
